Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
6.0,0.1,1.097,0.11,0.12,26.1,8.4,148.6,7.9,0.17,0.403,0.17,0.16,13.7,13.5,26.9,35.0,0.48,0.298,0.46,0.58,20.6,18.2,161.4,62.3,0.76,0.33,0.78,1.1,31.8,24.9,89.0,97.1,1.0,0.475,1.5,43.5,36.3,11.1,76.9,34.2,0.2,0.4,189.9,24.4,21.3,108.2,5.0,Cepheus,3
11.8,0.31,49.251,0.36,0.38,23.4,17.0,108.0,42.9,1.0,2.21,2.0,3.3,24.4,18.5,108.5,81.1,2.2,1.588,2.9,5.3,26.3,23.0,95.3,101.1,2.6,1.53,2.6,4.0,28.2,26.7,104.6,121.6,2.3,1.659,2.8,37.6,36.3,161.0,148.0,118.4,1.2,2.0,99.57,33.2,28.0,53.5,5.0,Cepheus,3
15.0,0.174,0.36,0.847,0.542,97.0,9.0,-19.0,23.4,0.661,0.18,3.8,6.31,40.0,32.0,119.0,25.3,1.95,0.27,4.56,11.8,43.0,37.0,-22.0,31.5,1.88,0.27,2.77,7.68,42.0,39.0,130.0,33.5,1.39,0.21,2.42,40.0,36.0,132.0,46.7,4.7,0.37,2.7,12.5,40.0,33.0,32.0,0.0,Ophiuchus,3
670.9,11.5,50.58,18.7,16.6,13.0,8.0,112.0,338.5,11.0,5.22,14.0,13.9,16.0,14.0,70.0,300.3,8.6,2.34,8.25,8.21,18.0,18.0,28.0,181.9,4.61,1.16,4.57,4.62,25.0,25.0,71.0,153.0,2.27,0.68,2.28,36.0,36.0,81.0,38.8,5.0,0.35,1.0,10.0,18.0,18.0,31.0,4.0,Orion,3
481.6,8.29,14.16,9.42,12.3,9.0,8.0,67.0,220.1,5.59,0.97,6.94,8.82,13.0,11.0,87.0,160.2,4.8,0.41,4.6,5.07,18.0,18.0,54.0,87.3,2.96,0.28,3.11,3.67,28.0,25.0,53.0,46.8,1.37,0.14,1.17,36.0,36.0,54.0,44.5,3.4,0.16,1.1,21.1,28.0,18.0,52.0,3.0,Ophiuchus,3
11.6,0.15,1.57,0.28,0.29,13.0,9.0,-18.0,18.0,0.43,1.47,0.62,0.57,18.8,19.0,14.0,-34.0,0.27,0.92,0.26,0.28,19.0,18.0,21.0,8.1,0.12,0.5,0.13,0.15,29.0,25.0,-57.0,0.0,0.027,0.1,0.006,36.0,36.0,-54.0,0.0,0.1,0.18,0.0,0.5,21.0,18.0,-73.0,4.0,Lupus,3
21.2,0.41,6.18,0.46,0.55,9.0,8.0,5.0,19.1,0.68,0.9,0.73,0.53,22.0,14.0,14.0,6.0,0.51,0.24,0.36,0.52,18.0,18.0,-15.0,20.4,0.4,0.18,0.32,0.42,25.0,25.0,-4.0,6.8,0.34,0.14,0.38,36.0,36.0,2.0,16.0,0.7,0.12,0.3,6.1,28.0,23.0,-7.0,5.0,Lupus,3
8.8,0.151,3.81,0.211,0.13,11.0,8.0,42.0,50.4,1.75,1.74,1.91,1.76,14.0,14.0,39.0,51.0,2.3,0.85,2.36,2.47,20.0,18.0,141.0,36.3,2.06,0.66,2.18,2.23,29.0,25.0,117.0,19.7,2.41,1.02,2.97,42.0,36.0,127.0,53.5,10.0,0.75,4.0,10.0,26.0,22.0,144.0,4.0,Aquilia,3
85.6,0.122,0.44,0.932,1.16,34.0,23.0,183.0,66.8,2.48,1.07,5.75,8.51,25.0,19.0,52.0,67.2,4.83,0.93,6.57,9.28,24.0,23.0,109.0,76.0,5.28,0.79,5.92,7.25,32.0,25.0,110.0,56.7,4.05,0.62,4.24,37.0,36.0,91.0,114.9,20.0,0.66,9.0,30.0,36.0,26.0,105.0,5.0,Aquilia,3
929.2,10.7,80.38,17.4,29.2,12.0,9.0,151.0,994.8,36.7,11.7,43.9,52.7,15.0,14.0,122.0,480.2,28.3,4.83,30.1,32.1,21.0,18.0,132.0,281.6,17.5,3.24,17.4,19.1,25.0,25.0,138.0,132.6,8.94,1.89,8.67,36.0,36.0,85.0,156.6,20.0,1.09,7.0,20.0,24.0,20.0,146.0,5.0,Aquilia,3
67.7,1.27,8.95,1.38,1.63,8.0,8.0,122.0,46.5,1.15,0.45,1.25,1.24,11.0,11.0,117.0,33.5,0.93,0.17,0.892,0.759,18.0,18.0,89.0,11.7,0.389,0.07,0.386,0.271,25.0,25.0,23.0,0.0,0.036,0.01,0.0234,36.0,36.0,-29.0,9.5,0.8,0.08,0.2,10.2,18.0,18.0,21.0,0.0,Ophiuchus,3
698.2,10.9,128.91,13.9,15.8,10.0,8.0,59.0,634.7,13.4,8.49,14.7,17.0,11.0,11.0,94.0,589.3,12.6,2.84,12.1,10.6,18.0,18.0,0.0,252.5,6.93,1.42,6.88,6.34,25.0,25.0,19.0,134.8,3.58,0.81,3.49,36.0,36.0,51.0,176.5,13.7,0.81,3.6,17.0,19.0,18.0,-13.0,4.0,Ophiuchus,3
65.1,1.02,0.6,1.45,1.25,11.0,8.0,111.0,58.6,1.35,0.13,1.47,1.59,11.0,11.0,87.0,73.8,1.62,0.09,1.56,1.13,18.0,18.0,-17.0,43.4,1.95,0.13,2.1,2.63,30.0,25.0,48.0,9.3,2.05,0.17,2.64,38.0,36.0,84.0,49.2,3.3,0.15,0.8,21.7,18.0,18.0,22.0,4.0,Ophiuchus,3
33.8,0.69,11.24,0.75,0.77,8.0,8.0,29.0,17.9,0.55,0.63,0.66,0.6,35.5,14.0,14.0,26.0,0.52,0.33,0.5,0.42,18.0,18.0,-62.0,34.8,0.53,0.32,0.51,0.48,25.0,25.0,-55.0,29.6,0.43,0.3,0.33,36.0,36.0,-53.0,54.0,2.2,0.52,0.6,4.1,22.0,18.0,-63.0,5.0,Lupus,3
117.0,2.57,4.56,3.07,4.97,9.0,8.0,14.0,1163.0,42.7,4.01,46.5,52.3,14.0,14.0,-13.0,1292.0,45.9,2.82,46.6,48.0,20.0,18.0,-28.0,937.6,34.6,2.83,34.3,38.5,25.0,25.0,-26.0,661.2,21.6,2.88,22.0,36.0,36.0,1.0,1889.0,100.0,3.44,30.0,30.0,21.0,18.0,-1.0,4.0,Orion,3
3721.0,58.6,218.29,63.8,93.4,8.0,8.0,66.0,1812.0,40.5,11.55,44.1,57.0,11.0,11.0,65.0,745.2,21.9,3.24,21.0,20.8,18.0,18.0,-23.0,325.3,8.86,1.35,8.79,8.25,25.0,25.0,-6.0,99.3,3.18,0.52,2.67,36.0,36.0,-4.0,76.6,4.1,0.33,1.4,12.7,29.0,18.0,9.0,3.0,Ophiuchus,3
0.0,0.14,1.036,0.14,0.18,38.0,36.2,165.2,0.0,0.059,0.156,0.19,0.43,33.6,28.0,159.5,15.0,0.22,0.245,0.35,0.52,32.8,25.3,24.3,10.2,0.21,0.202,0.23,0.31,33.6,28.3,32.2,0.0,0.19,0.153,0.13,36.3,36.3,156.5,20.6,15.8,0.3,0.2,46.57,32.9,18.2,126.4,2.0,Cepheus,3
21.6,0.337,5.27,0.568,0.456,12.0,9.0,121.0,19.3,0.613,0.7,0.667,0.473,14.0,14.0,50.0,19.0,0.491,0.46,0.472,0.382,18.0,18.0,34.0,10.9,0.294,0.27,0.292,0.207,25.0,25.0,124.0,0.0,0.0969,0.08,0.0326,36.0,36.0,38.0,19.3,1.0,0.48,0.3,2.0,19.0,18.0,30.0,3.0,Orion,3
326.6,3.24,39.52,4.25,7.18,10.0,8.0,79.0,504.1,10.4,8.22,11.4,13.1,14.0,14.0,46.0,630.4,10.0,5.01,9.616,10.5,18.0,18.0,136.0,417.4,6.8,3.2,6.75,6.94,25.0,25.0,63.0,261.1,4.0,2.7,3.99,36.0,36.0,56.0,163.1,13.0,0.96,14.8,57.5,19.0,18.0,119.0,5.0,Taurus,3
2259.0,35.5,197.25,49.3,58.0,11.0,8.0,121.0,1312.0,51.9,12.63,56.5,62.3,14.0,14.0,52.0,630.2,37.7,5.2,36.2,36.4,18.0,18.0,182.0,394.6,19.7,2.69,19.5,19.2,25.0,25.0,179.0,174.2,9.28,1.77,9.14,36.0,36.0,209.0,200.3,30.0,1.41,8.0,20.0,22.0,18.0,163.0,5.0,Aquilia,3
63.0,0.83,40.63,32.0,1.9,11.0,8.0,97.0,59.0,1.4,5.63,45.0,1.8,15.0,13.0,103.0,122.0,1.5,2.91,38.0,1.3,18.0,18.0,173.0,76.0,1.0,1.83,27.0,0.85,24.0,24.0,32.0,34.0,0.608,1.13,0.55,36.0,36.0,18.0,59.0,4.5,1.96,1.13,2.3,18.0,18.0,18.0,5.0,Corona Australis,3
36.7,0.422,0.47,1.24,1.62,17.0,13.0,143.0,61.6,2.13,0.43,4.17,4.99,29.0,14.0,86.0,55.3,3.16,0.51,4.13,5.13,29.0,19.0,90.0,35.1,1.95,0.35,2.3,2.31,37.0,25.0,95.0,22.1,1.23,0.26,1.27,51.0,36.0,101.0,27.8,4.0,0.46,1.0,9.0,26.0,19.0,113.0,5.0,Aquilia,3
7.9,0.0571,0.17,0.291,0.477,24.0,18.0,68.0,189.6,5.83,0.96,7.41,9.03,16.0,14.0,104.0,400.2,13.0,1.33,12.5,13.4,18.0,18.0,102.0,309.6,10.6,1.17,10.6,11.4,25.0,25.0,103.0,230.0,7.24,1.04,7.68,36.0,36.0,-50.0,881.3,50.0,1.92,10.0,20.0,18.0,18.0,117.0,4.0,Orion,3
408.3,2.59,0.8,19.2,32.5,42.0,19.0,53.0,215.2,10.8,1.22,32.5,50.9,38.0,20.0,58.0,75.3,7.95,0.99,13.0,19.1,37.0,21.0,46.0,73.4,4.93,0.81,5.84,7.73,38.0,25.0,47.0,43.7,2.21,0.45,2.37,43.0,36.0,48.0,24.6,3.0,0.49,1.0,7.0,33.0,21.0,35.0,5.0,Aquilia,3
17.7,0.214,14.06,0.322,0.411,12.0,8.0,150.0,11.6,0.274,0.77,0.368,0.311,17.0,14.0,125.0,18.4,0.289,0.34,0.277,0.264,18.0,18.0,164.0,14.2,0.207,0.21,0.206,0.188,25.0,25.0,160.0,10.3,0.123,0.13,0.0824,37.0,36.0,54.0,7.1,0.8,0.14,1.1,20.3,24.0,18.0,133.0,5.0,Taurus,3
46.2,0.134,0.7,0.575,0.525,23.0,15.0,117.0,67.6,1.61,0.54,2.97,5.78,18.0,13.0,117.0,60.3,2.34,0.3,3.07,4.6,30.0,18.0,133.0,53.2,1.91,0.24,2.17,2.89,33.0,25.0,131.0,46.0,0.977,0.13,1.09,41.0,36.0,119.0,67.1,4.2,0.21,2.3,20.1,40.0,29.0,98.0,3.0,Ophiuchus,3
107.8,1.82,4.86,2.04,3.66,9.0,8.0,-5.0,109.1,2.82,0.78,4.1,6.43,13.0,13.0,99.0,171.3,4.57,0.69,4.39,4.65,18.0,18.0,72.0,129.1,3.62,0.61,3.59,3.42,25.0,25.0,141.0,73.2,2.03,0.38,1.65,36.0,36.0,120.0,168.3,9.8,1.01,2.6,9.7,19.0,18.0,-9.0,4.0,Ophiuchus,3
183.4,2.99,20.32,4.51,6.4,12.0,8.0,6.0,838.9,26.0,10.78,29.3,40.1,14.0,14.0,42.0,1242.0,30.4,5.08,29.1,30.2,18.0,18.0,-13.0,875.5,23.8,4.64,23.6,24.0,25.0,25.0,-39.0,447.9,14.1,3.46,14.8,36.0,36.0,-18.0,1446.0,70.0,3.0,20.0,20.0,21.0,18.0,-19.0,4.0,Orion,3
13.8,0.33,10.09,0.36,0.42,8.0,8.0,-7.0,21.2,0.67,0.72,0.64,0.81,40.9,14.0,14.0,64.0,1.3,0.31,0.63,1.6,19.0,18.0,-44.0,27.0,1.4,0.22,0.57,2.0,30.0,26.0,-64.0,34.5,1.3,0.16,1.8,44.0,36.0,-82.0,21.4,1.8,0.16,0.6,11.2,28.0,27.0,-26.0,5.0,Lupus,3
215.3,3.37,22.57,3.75,4.91,9.0,8.0,41.0,1119.0,31.4,11.16,34.2,35.0,14.0,14.0,44.0,1341.0,32.3,6.49,31.0,31.4,18.0,18.0,49.0,807.4,19.9,3.28,19.7,18.2,25.0,25.0,-41.0,413.8,11.1,2.57,10.6,36.0,36.0,-13.0,1211.0,60.0,3.42,20.0,20.0,19.0,18.0,-4.0,4.0,Orion,3
23.5,0.361,5.25,0.443,0.536,10.0,8.0,-50.0,18.6,0.49,1.07,0.534,0.385,14.0,14.0,55.0,18.9,0.329,1.05,0.316,0.287,18.0,18.0,-48.0,15.1,0.25,0.8,0.248,0.214,25.0,25.0,85.0,8.7,0.164,0.6,0.135,36.0,36.0,28.0,15.6,0.7,1.34,0.2,0.5,21.0,18.0,100.0,4.0,Orion,3
20.0,0.27,87.348,0.31,0.37,10.9,8.4,4.4,20.1,0.58,3.628,0.58,0.45,13.5,13.5,148.3,34.5,0.64,1.31,0.57,0.58,18.2,18.2,180.0,9.6,0.54,0.908,0.57,0.71,36.0,24.9,116.7,21.3,0.65,1.452,0.71,36.3,36.3,103.6,6.4,11.3,0.2,0.1,46.21,24.6,18.2,119.3,5.0,Cepheus,3
142.9,2.9,49.45,3.1,3.4,8.0,8.0,-39.0,116.5,3.7,9.75,4.0,3.1,0.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Lupus,3
23.0,0.371,4.21,0.431,0.56,9.0,8.0,105.0,16.7,0.478,0.41,0.541,0.545,14.0,14.0,77.0,22.5,0.463,0.27,0.541,0.547,24.0,18.0,17.0,14.2,0.3,0.17,0.338,0.374,33.0,25.0,37.0,0.0,0.176,0.11,0.0513,36.0,36.0,77.0,10.2,0.6,0.16,0.2,4.0,28.0,18.0,9.0,3.0,Orion,3
988.0,17.3,14.85,20.3,21.8,9.0,8.0,38.0,489.2,19.7,3.2,21.4,17.0,14.0,14.0,51.0,175.5,8.8,1.3,8.45,7.9,18.0,18.0,146.0,87.6,4.48,0.75,4.44,4.46,25.0,25.0,202.0,30.6,2.44,0.53,3.25,51.0,36.0,202.0,27.9,4.0,0.36,1.0,10.0,29.0,20.0,38.0,5.0,Aquilia,3
35.5,0.34,33.069,0.34,0.45,9.1,8.4,7.0,20.9,0.39,39.632,0.39,0.38,13.5,13.5,179.8,29.1,0.33,-3.898,0.29,0.27,18.2,18.2,9.9,15.4,0.19,-2.292,0.17,0.16,24.9,24.9,78.8,7.8,0.11,-1.43,0.088,36.3,36.3,143.1,10.4,5.4,1.3,0.0,4.002,18.2,18.2,12.6,5.0,Cepheus,3
1326.0,19.3,108.8,21.0,30.5,8.0,8.0,49.0,806.5,24.8,8.05,27.0,31.8,14.0,14.0,77.0,572.6,14.2,2.97,13.7,15.5,18.0,18.0,7.0,274.5,7.78,1.88,7.72,8.71,25.0,25.0,32.0,125.8,4.3,1.44,4.48,36.0,36.0,102.0,132.7,7.0,0.7,2.0,10.0,25.0,19.0,7.0,4.0,Orion,3
21.0,0.318,4.48,0.36,0.504,9.0,8.0,-2.0,32.2,1.02,0.86,1.11,0.779,14.0,14.0,60.0,41.8,0.947,0.47,0.909,0.733,18.0,18.0,56.0,31.6,0.938,0.43,0.931,0.884,25.0,25.0,76.0,19.0,0.742,0.37,0.982,51.0,36.0,-24.0,56.6,4.0,0.55,1.0,7.0,19.0,18.0,111.0,3.0,Orion,3
35.0,0.592,4.85,0.645,0.831,8.0,8.0,58.0,20.2,0.491,0.36,0.535,0.562,11.0,11.0,114.0,17.2,0.51,0.19,0.489,0.373,18.0,18.0,19.0,10.5,0.27,0.1,0.268,0.198,25.0,25.0,-31.0,0.0,0.0478,0.0,0.0478,-1.0,-1.0,-1.0,11.2,0.8,0.2,0.2,4.0,19.0,18.0,21.0,0.0,Ophiuchus,3
51.6,0.695,9.06,0.9,1.12,10.0,8.0,18.0,59.2,1.51,1.65,1.65,1.68,14.0,14.0,80.0,80.0,1.56,0.81,1.536,1.65,19.0,18.0,121.0,57.5,1.22,0.5,1.21,1.26,25.0,25.0,128.0,48.4,0.896,0.46,0.932,36.0,36.0,65.0,5.0,1.4,0.06,1.8,59.8,23.0,18.0,90.0,5.0,Taurus,3
6.5,0.0387,0.57,0.294,0.0154,35.0,22.0,-25.0,0.0,0.131,0.15,0.255,0.389,23.0,16.0,98.0,7.1,0.2,0.19,0.222,0.319,22.0,18.0,51.0,7.5,0.175,0.17,0.174,0.199,25.0,25.0,21.0,0.0,0.0953,0.09,0.0716,36.0,36.0,-3.0,9.3,0.5,0.22,0.2,2.0,26.0,18.0,35.0,3.0,Orion,3
35.7,0.583,0.27,0.762,0.822,10.0,9.0,129.0,30.6,1.7,0.16,4.2,6.57,23.0,15.0,115.0,40.3,3.39,0.22,4.72,6.56,33.0,18.0,-25.0,33.1,2.84,0.21,2.84,3.21,25.0,25.0,123.0,12.8,1.08,0.08,0.788,39.0,36.0,5.0,33.8,2.5,0.15,0.7,17.2,20.0,18.0,101.0,1.0,Ophiuchus,3
1263.0,20.1,164.24,22.9,31.8,9.0,8.0,87.0,1273.0,41.6,14.87,45.3,48.1,14.0,14.0,-44.0,894.3,27.6,5.69,26.5,28.7,18.0,18.0,3.0,455.5,16.0,3.45,15.8,16.8,25.0,25.0,-16.0,213.5,7.61,2.06,7.3,36.0,36.0,70.0,374.5,20.0,1.58,7.0,10.0,22.0,18.0,7.0,4.0,Orion,3
14.1,0.22,18.925,0.22,0.3,14.1,12.0,106.1,17.6,0.36,2.053,0.36,0.28,13.5,13.5,48.6,23.7,0.32,0.924,0.29,0.3,18.2,18.2,146.3,14.9,0.21,0.557,0.19,0.21,24.9,24.9,108.8,5.9,0.083,0.227,0.093,41.6,36.3,85.7,6.3,4.8,0.3,0.1,18.63,30.5,18.2,123.8,5.0,Cepheus,3
4425.0,86.0,470.64,94.0,110.0,8.0,8.0,-83.0,2148.0,54.0,267.47,85.0,69.0,2543.0,14.0,14.0,12.0,41.0,50.1,31.0,30.0,18.0,18.0,59.0,1295.0,22.0,36.37,19.0,19.0,25.0,25.0,65.0,743.5,11.0,21.66,9.8,36.0,36.0,-62.0,1070.0,42.3,37.69,11.4,1.1,18.0,18.0,61.0,5.0,Lupus,3
17.0,0.36,7.54,0.39,0.32,8.0,8.0,46.0,12.6,0.36,0.59,0.48,0.25,19.4,18.0,14.0,51.0,0.27,0.22,0.23,0.13,18.0,18.0,60.0,10.9,0.13,0.12,0.13,0.059,25.0,25.0,59.0,0.0,0.051,0.03,0.013,36.0,36.0,82.0,12.5,0.4,0.16,0.1,2.4,18.0,18.0,-78.0,4.0,Lupus,3
6.8,0.098,0.8,0.29,0.14,29.0,8.0,35.0,9.6,0.26,0.5,0.49,0.32,24.0,23.0,16.0,80.0,0.33,0.45,0.32,0.3,18.0,18.0,-27.0,19.6,0.31,0.46,0.31,0.3,25.0,25.0,-62.0,17.2,0.26,0.45,0.27,38.0,36.0,-89.0,26.5,1.1,0.75,0.3,1.4,20.0,18.0,-73.0,5.0,Lupus,3
90.2,1.42,20.05,1.63,2.3,9.0,8.0,-40.0,82.0,2.32,2.24,2.63,3.91,14.0,14.0,-49.0,107.2,2.21,1.11,2.2,2.67,19.0,18.0,100.0,73.9,1.73,0.79,1.76,1.93,26.0,25.0,100.0,54.1,1.05,0.53,0.997,37.0,36.0,101.0,79.3,4.0,0.57,1.0,8.0,27.0,18.0,70.0,4.0,Orion,3
2708.0,54.0,317.73,1500.0,80.0,8.0,8.0,20.0,2138.0,58.0,12.02,1600.0,57.0,13.0,13.0,150.0,2264.0,34.0,6.22,860.0,30.0,18.0,18.0,42.0,988.0,17.0,3.69,430.0,16.0,24.0,24.0,60.0,486.0,8.18,1.94,7.2,36.0,36.0,177.0,934.0,69.27,8.77,17.41,7.9,18.0,18.0,53.0,5.0,Corona Australis,3
20.0,0.25,14.85,0.29,0.29,9.6,8.4,7.9,19.4,0.4,1.276,0.4,0.31,13.5,13.5,15.7,31.0,0.42,0.511,0.47,0.4,25.3,18.2,51.1,11.7,0.35,0.367,0.36,0.37,32.9,24.9,174.8,12.5,0.44,0.522,0.58,48.1,36.3,174.7,15.4,10.9,0.2,0.1,49.72,26.5,18.2,17.7,5.0,Cepheus,3
3235.0,47.2,141.95,63.1,104.0,10.0,8.0,58.0,957.1,22.6,4.13,30.1,49.9,14.0,12.0,102.0,453.6,14.6,1.35,14.0,16.1,18.0,18.0,0.0,189.6,6.29,0.67,6.24,6.78,25.0,25.0,41.0,86.1,2.13,0.26,1.37,36.0,36.0,25.0,16.1,1.3,0.09,0.4,15.3,25.0,18.0,2.0,4.0,Ophiuchus,3
15.2,0.248,1.39,0.284,0.519,9.0,8.0,129.0,16.4,0.353,0.28,0.47,0.487,14.0,11.0,108.0,17.7,0.385,0.18,0.37,0.326,18.0,18.0,-27.0,14.5,0.313,0.15,0.311,0.245,25.0,25.0,126.0,8.7,0.165,0.09,0.104,36.0,36.0,79.0,19.4,0.8,0.39,0.2,2.1,20.0,18.0,143.0,0.0,Ophiuchus,3
82.0,0.83,8.53,0.91,0.99,8.0,8.0,30.0,7.9,0.19,0.8,0.25,0.1,0.0,17.0,14.0,-55.0,0.073,0.23,0.07,0.036,18.0,18.0,71.0,0.0,0.019,0.07,0.019,0.0069,25.0,25.0,-47.0,0.0,0.00079,0.0,-9.3e-07,36.0,36.0,90.0,0.0,0.0,0.05,0.0,0.3,20.0,18.0,-59.0,2.0,Lupus,3
10.4,0.16,1.257,0.19,0.25,8.4,8.4,28.9,26.2,0.77,9.355,0.77,0.61,13.5,13.5,16.7,36.3,0.59,5.172,0.52,0.48,18.2,18.2,115.3,20.1,0.34,2.992,0.31,0.28,24.9,24.9,80.2,9.9,0.15,1.539,0.14,36.3,36.3,117.5,15.0,8.8,0.9,0.1,9.382,19.8,18.2,107.0,5.0,Cepheus,3
1688.0,18.1,4.56,68.2,90.1,21.0,14.0,67.0,3358.0,145.0,11.12,252.0,307.0,19.0,17.0,74.0,2222.0,164.0,8.82,184.0,214.0,22.0,18.0,36.0,1725.0,112.0,8.17,111.0,123.0,25.0,25.0,203.0,855.7,58.0,5.68,56.7,36.0,36.0,141.0,1331.0,200.0,3.87,70.0,50.0,25.0,19.0,178.0,5.0,Aquilia,3
75.7,1.31,0.71,1.42,1.59,8.0,8.0,-24.0,55.5,1.28,0.17,1.39,1.38,11.0,11.0,107.0,60.4,1.27,0.12,1.22,0.864,18.0,18.0,-23.0,36.0,0.783,0.09,0.777,0.494,25.0,25.0,15.0,11.1,0.16,0.02,-0.0505,57.0,37.0,12.0,29.5,2.0,0.21,0.5,9.5,18.0,18.0,-10.0,4.0,Ophiuchus,3
158.5,2.68,3.89,3.36,4.11,10.0,8.0,-3.0,113.1,2.67,0.41,3.17,4.46,12.0,11.0,133.0,115.5,2.98,0.23,2.87,2.8,18.0,18.0,131.0,53.3,1.29,0.1,1.28,0.711,25.0,25.0,118.0,15.0,0.926,0.08,1.64,52.0,43.0,58.0,38.1,2.5,0.11,0.7,22.8,22.0,18.0,-33.0,1.0,Ophiuchus,3
136.9,1.01,1.87,4.82,6.38,21.0,18.0,127.0,258.7,8.22,1.73,13.1,19.7,21.0,14.0,30.0,231.0,13.7,1.73,15.8,20.9,24.0,18.0,193.0,187.2,11.6,1.54,12.7,14.2,30.0,25.0,184.0,110.5,7.85,1.33,9.38,43.0,36.0,174.0,206.8,40.0,1.95,10.0,20.0,32.0,19.0,172.0,5.0,Aquilia,3
38.6,0.429,5.45,0.972,1.43,14.0,11.0,148.0,264.6,8.83,6.0,10.5,15.4,15.0,14.0,163.0,285.3,14.8,4.13,14.4,15.4,19.0,18.0,119.0,201.3,10.2,2.45,10.2,10.1,25.0,25.0,125.0,102.6,5.45,1.4,5.6,36.0,36.0,137.0,287.1,40.0,2.17,10.0,20.0,23.0,18.0,141.0,5.0,Aquilia,3
47.9,0.8,17.36,0.88,0.87,8.0,8.0,-72.0,0.0,0.091,0.51,0.11,0.023,0.0,15.0,14.0,83.0,0.016,0.03,0.015,0.0067,18.0,18.0,15.0,0.0,0.017,0.03,0.017,0.0046,25.0,25.0,90.0,0.0,0.0069,0.02,0.00015,36.0,36.0,19.0,1.6,0.0,-0.03,0.0,0.9,28.0,19.0,-8.0,1.0,Lupus,3
86.9,1.5,0.42,1.63,1.97,8.0,8.0,3.0,64.8,1.42,0.23,1.57,1.81,11.0,11.0,140.0,67.7,1.66,0.24,1.59,1.34,18.0,18.0,34.0,39.4,0.965,0.18,0.957,0.752,25.0,25.0,27.0,18.2,0.465,0.1,0.315,36.0,36.0,34.0,28.6,1.6,0.4,0.4,4.0,19.0,18.0,13.0,1.0,Ophiuchus,3
1404.0,22.6,19.07,26.3,32.0,9.0,8.0,45.0,1647.0,52.1,6.63,56.7,50.0,14.0,14.0,81.0,1477.0,34.0,3.27,32.6,32.6,18.0,18.0,-43.0,828.0,20.0,2.22,19.8,19.8,25.0,25.0,115.0,374.8,9.6,1.17,10.9,46.0,36.0,115.0,640.1,30.0,1.47,9.0,20.0,22.0,18.0,124.0,4.0,Orion,3
22.0,0.24,2.25,0.26,0.23,8.0,8.0,2.0,10.0,0.39,3.14,0.43,0.28,9.1,14.0,14.0,-23.0,0.13,0.96,0.12,0.11,18.0,18.0,-85.0,0.0,0.014,0.1,0.014,0.019,25.0,25.0,19.0,0.0,0.0086,0.09,0.02,36.0,36.0,-43.0,0.0,0.0,0.04,0.0,0.1,18.0,18.0,-82.0,3.0,Lupus,3
1878.0,29.4,78.33,46.8,57.5,13.0,8.0,40.0,2674.0,83.0,22.24,107.0,150.0,17.0,14.0,16.0,2384.0,66.4,8.21,64.4,68.2,19.0,18.0,0.0,1323.0,36.9,5.82,37.5,39.7,26.0,25.0,5.0,783.5,22.2,4.73,24.2,41.0,36.0,2.0,1027.0,60.0,3.18,20.0,20.0,20.0,18.0,-2.0,4.0,Orion,3
2537.0,30.0,7.75,69.8,75.7,17.0,10.0,94.0,1636.0,49.3,11.8,63.8,76.9,17.0,14.0,85.0,1209.0,30.3,4.64,29.1,31.5,18.0,18.0,102.0,520.5,14.9,2.89,14.8,15.6,25.0,25.0,-15.0,248.9,6.86,1.88,6.87,36.0,36.0,-2.0,139.5,10.0,0.65,3.0,10.0,24.0,18.0,0.0,4.0,Orion,3
847.7,16.0,284.56,18.0,24.0,9.0,8.0,41.0,1898.0,53.0,64.76,59.0,71.0,2431.0,15.0,14.0,-9.0,44.0,20.28,40.0,43.0,18.0,18.0,31.0,1640.0,26.0,10.44,25.0,26.0,25.0,25.0,-2.0,803.8,14.0,5.17,14.0,36.0,36.0,62.0,828.9,55.9,3.05,16.2,18.4,22.0,18.0,-87.0,5.0,Lupus,3
78.3,0.032,0.01,0.00766,0.286,0.0,0.0,0.0,76.7,3.46,1.1,6.41,9.3,24.0,15.0,97.0,65.2,5.27,1.0,7.52,11.5,27.0,22.0,74.0,85.2,5.27,0.9,5.97,8.29,29.0,28.0,91.0,66.2,4.28,0.76,4.73,36.0,36.0,139.0,120.3,20.0,0.99,8.0,20.0,31.0,28.0,94.0,5.0,Aquilia,3
